,0
26422,15
26432,15
26442,15
26452,15
26462,15
26472,15
26482,15
26492,15
26502,15
26512,15
26522,15
26532,15
26542,15
26552,15
26562,15
26572,15
26582,15
26594,15
26597,1
26600,12
26607,11
26614,16
26621,9
26628,18
26635,19
26642,20
26648,21
26658,12
26665,11
26672,16
26679,9
26686,18
26693,19
26700,20
26706,21
26716,12
26723,11
26730,16
26737,9
26744,18
26751,19
26758,20
26764,21
26774,12
26781,11
26788,16
26795,9
26802,18
26811,0
26826,0
26828,0
26840,23
26843,8
26853,15
26863,15
26873,15
26883,15
26893,15
26903,15
26913,15
26923,15
26933,15
26943,15
26953,15
26963,15
26973,15
26983,15
26993,15
27003,15
27013,15
27023,15
27033,15
27043,15
27053,15
27063,15
27073,15
27083,15
27093,15
27103,15
27113,15
27123,15
27133,15
27145,15
27148,1
27151,12
27158,11
27165,16
27172,9
27179,18
27186,19
27193,20
27199,21
27209,12
27216,11
27223,16
27230,9
27237,18
27244,19
27251,20
27257,21
27267,12
27274,11
27281,16
27288,9
27295,18
27302,19
27309,20
27315,21
27325,12
27332,11
27339,16
27346,9
27353,18
27362,0
27377,0
27379,0
27391,23
27394,8
27404,15
27414,15
27424,15
27432,1
27435,12
27442,11
27449,16
27456,9
27463,18
27470,19
27477,20
27483,21
27493,12
27500,11
27507,16
27514,9
27521,18
27528,19
27535,20
27541,21
27551,12
27558,11
27565,16
27572,9
27579,18
27586,19
27593,20
27599,21
27609,12
27616,11
27623,16
27630,9
27637,18
27645,0
27647,15
27655,0
27664,5
27675,0
27687,23
27690,8
27700,15
27710,15
27720,15
27730,15
27740,15
27750,15
27760,15
27770,15
27780,15
27790,15
27800,15
27810,15
27820,15
27830,15
27840,15
27850,15
27860,15
27870,15
27880,15
27890,15
27900,15
27910,15
27920,15
27930,15
27940,15
27950,15
27960,15
27970,15
27980,15
27992,15
27995,1
27998,12
28005,11
28012,16
28019,9
28026,18
28033,19
28040,20
28046,21
28056,12
28063,11
28070,16
28077,9
28084,18
28091,19
28098,20
28104,21
28114,12
28121,11
28128,16
28135,9
28142,18
28149,19
28156,20
28162,21
28172,12
28179,11
28186,16
28193,9
28200,18
28209,0
28224,0
28226,0
28238,23
28241,8
28251,15
28261,15
28271,15
28281,15
28291,15
28301,15
28311,15
28321,15
28331,15
28341,15
28351,15
28361,15
28371,15
28381,15
28391,15
28401,15
28411,15
28421,15
28431,15
28441,15
28451,15
28461,15
28471,15
28481,15
28491,15
28501,15
28511,15
28521,15
28531,15
28543,15
28546,1
28549,12
28556,11
28563,16
28570,9
28577,18
28584,19
28591,20
28597,21
28607,12
28614,11
28621,16
28628,9
28635,18
28642,19
28649,20
28655,21
28665,12
28672,11
28679,16
28686,9
28693,18
28700,19
28707,20
28713,21
28723,12
28730,11
28737,16
28744,9
28751,18
28760,0
28775,0
28777,0
28789,23
28792,8
28802,15
28812,15
28822,15
28832,15
28842,15
28852,15
28862,15
28872,15
28882,15
28892,15
28902,15
28912,15
28922,15
28932,15
28942,15
28952,15
28962,15
28972,15
28982,15
28992,15
29002,15
29012,15
29022,15
29032,15
29042,15
29052,15
29062,15
29072,15
29082,15
29094,15
29097,1
29100,12
29107,11
29114,16
29121,9
29128,18
29135,19
29142,20
29148,21
29158,12
29165,11
29172,16
29179,9
29186,18
29193,19
29200,20
29206,21
29216,12
29223,11
29230,16
29237,9
29244,18
29251,19
29258,20
29264,21
29274,12
29281,11
29288,16
29295,9
29302,18
29311,0
29326,0
29328,0
29340,23
29343,8
29353,15
29363,15
29373,15
29383,15
29393,15
29403,15
29413,15
29423,15
29433,15
29443,15
29453,15
29463,15
29473,15
29483,15
29493,15
29503,15
29513,15
29523,15
29533,15
29543,15
29553,15
29563,15
29573,15
29583,15
29593,15
29603,15
29613,15
29623,15
29633,15
29645,15
29648,1
29651,12
29658,11
29665,16
29672,9
29679,18
29686,19
29693,20
29699,21
29709,12
29716,11
29723,16
29730,9
29737,18
29744,19
29751,20
29757,21
29767,12
29774,11
29781,16
29788,9
29795,18
29802,19
29809,20
29815,21
29825,12
29832,11
29839,16
29846,9
29853,18
29862,0
29877,0
29879,0
29891,23
29894,8
29904,15
29914,15
29924,15
29934,15
29944,15
29954,15
29964,15
29974,15
29984,15
29994,15
30004,15
30014,15
30024,15
30034,15
30044,15
30054,15
30064,15
30074,15
30084,15
30094,15
30104,15
30114,15
30124,15
30134,15
30144,15
30154,15
30164,15
30174,15
30184,15
30196,15
30199,1
30202,12
30209,11
30216,16
30223,9
30230,18
30237,19
30244,20
30250,21
30260,12
30267,11
30274,16
30281,9
30288,18
30295,19
30302,20
30308,21
30318,12
30325,11
30332,16
30339,9
30346,18
30353,19
30360,20
30366,21
30376,12
30383,11
30390,16
30397,9
30404,18
30413,0
30428,0
30430,0
30442,23
30445,8
30455,15
30465,15
30475,15
30485,15
30495,15
30505,15
30515,15
30525,15
30535,15
30545,15
30555,15
30565,15
30575,15
30585,15
30595,15
30605,15
30615,15
30625,15
30635,15
30645,15
30655,15
30665,15
30675,15
30685,15
30695,15
30705,15
30715,15
30725,15
30735,15
30747,15
30750,1
30753,12
30760,11
30767,16
30774,9
30781,18
30788,19
30795,20
30801,21
30811,12
30818,11
30825,16
30832,9
30839,18
30846,19
30853,20
30859,21
30869,12
30876,11
30883,16
30890,9
30897,18
30904,19
30911,20
30917,21
30927,12
30934,11
30941,16
30948,9
30955,18
30964,0
30979,0
30981,0
30993,23
30996,8
31006,15
31016,15
31026,15
31036,15
31046,15
31056,15
31066,15
31076,15
31086,15
31096,15
31106,15
31116,15
31126,15
31136,15
31146,15
31156,15
31166,15
31176,15
31186,15
31196,15
31206,15
31216,15
31226,15
31236,15
31246,15
31256,15
31266,15
31276,15
31286,15
31298,15
31301,1
31304,12
31311,11
31318,16
31325,9
31332,18
31339,19
31346,20
31352,21
31362,12
31369,11
31376,16
31383,9
31390,18
31397,19
31404,20
31410,21
31420,12
31427,11
31434,16
31441,9
31448,18
31455,19
31462,20
31468,21
31478,12
31485,11
31492,16
31499,9
31506,18
31515,0
31530,0
31532,0
31544,23
31547,8
31557,15
31567,15
31577,15
31587,15
31597,15
31607,15
31617,15
31627,15
31637,15
31647,15
31657,15
31667,15
31677,15
31687,15
31697,15
31707,15
31717,15
31727,15
31737,15
31747,15
31757,15
31767,15
31777,15
31787,15
31797,15
31807,15
31817,15
31827,15
31837,15
31849,15
31852,1
31855,12
31862,11
31869,16
31876,9
31883,18
31890,19
31897,20
31903,21
31913,12
31920,11
31927,16
31934,9
31941,18
31948,19
31955,20
31961,21
31971,12
31978,11
31985,16
31992,9
31999,18
32006,19
32013,20
32019,21
32029,12
32036,11
32043,16
32050,9
32057,18
32066,0
32081,0
32083,0
32095,23
32098,8
32108,15
32118,15
32128,15
32138,15
32148,15
32158,15
32168,15
32178,15
32188,15
32198,15
32208,15
32218,15
32228,15
32238,15
32248,15
32258,15
32268,15
32278,15
32288,15
32298,15
32308,15
32318,15
32328,15
32338,15
32348,15
32358,15
32368,15
32378,15
32388,15
32400,15
32403,1
32406,12
32413,11
32420,16
32427,9
32434,18
32441,19
32448,20
32454,21
32464,12
32471,11
32478,16
32485,9
32492,18
32499,19
32506,20
32512,21
32522,12
32529,11
32536,16
32543,9
32550,18
32557,19
32564,20
32570,21
32580,12
32587,11
32594,16
32601,9
32608,18
32617,0
32632,0
32634,0
32646,23
32649,8
32659,15
32669,15
32679,15
32689,15
32699,15
32709,15
32719,15
32729,15
32739,15
32749,15
32759,15
32769,15
32779,15
32789,15
32799,15
32809,15
32819,15
32829,15
32839,15
32849,15
32859,15
32869,15
32879,15
32889,15
32899,15
32909,15
32919,15
32929,15
32939,15
32951,15
32954,1
32957,12
32964,11
32971,16
32978,9
32985,18
32992,19
32999,20
33005,21
33015,12
33022,11
33029,16
33036,9
33043,18
33050,19
33057,20
33063,21
33073,12
33080,11
33087,16
33094,9
33101,18
33108,19
33115,20
33121,21
33131,12
33138,11
33145,16
33152,9
33159,18
33168,0
33183,0
33185,0
33197,23
33200,8
33210,15
33220,15
33230,15
33240,15
33250,15
33260,15
33270,15
33280,15
33290,15
33300,15
33310,15
33320,15
33330,15
33340,15
33350,15
33360,15
33370,15
33380,15
33390,15
33400,15
33410,15
33420,15
33430,15
33440,15
33450,15
33460,15
33470,15
33480,15
33490,15
33502,15
33505,1
33508,12
33515,11
33522,16
33529,9
33536,18
33543,19
33550,20
33556,21
33566,12
33573,11
33580,16
33587,9
33594,18
33601,19
33608,20
33614,21
33624,12
33631,11
33638,16
33645,9
33652,18
33659,19
33666,20
33672,21
33682,12
33689,11
33696,16
33703,9
33710,18
33719,0
33734,0
33736,0
33748,23
33751,8
33761,15
33771,15
33781,15
33791,15
33801,15
33811,15
33821,15
33831,15
33841,15
33851,15
33861,15
33871,15
33881,15
33891,15
33901,15
33911,15
33921,15
33931,15
33941,15
33951,15
33961,15
33971,15
33981,15
33991,15
34001,15
34011,15
34021,15
34031,15
34041,15
34053,15
34056,1
34059,12
34066,11
34073,16
34080,9
34087,18
34094,19
34101,20
34107,21
34117,12
34124,11
34131,16
34138,9
34145,18
34152,19
34159,20
34165,21
34175,12
34182,11
34189,16
34196,9
34203,18
34210,19
34217,20
34223,21
34233,12
34240,11
34247,16
34254,9
34261,18
34270,0
34285,0
34287,0
34299,23
34302,8
34312,15
34322,15
34332,15
34342,15
34352,15
34362,15
34372,15
34382,15
34392,15
34402,15
34412,15
34422,15
34432,15
34442,15
34452,15
34462,15
34472,15
34482,15
34492,15
34502,15
34512,15
34522,15
34532,15
34542,15
34552,15
34562,15
34572,15
34582,15
34592,15
34604,15
34607,1
34610,12
34617,11
34624,16
34631,9
34638,18
34645,19
34652,20
34658,21
34668,12
34675,11
34682,16
34689,9
34696,18
34703,19
34710,20
34716,21
34726,12
34733,11
34740,16
34747,9
34754,18
34761,19
34768,20
34774,21
34784,12
34791,11
34798,16
34805,9
34812,18
34821,0
34836,0
34838,0
34850,23
34853,8
34863,15
34873,15
34883,15
34893,15
34903,15
34913,15
34923,15
34933,15
34943,15
34953,15
34963,15
34973,15
34983,15
34993,15
35003,15
35013,15
35023,15
35033,15
35043,15
35053,15
35063,15
35073,15
35083,15
35093,15
35103,15
35113,15
35123,15
35133,15
35143,15
35155,15
35158,1
35161,12
35168,11
35175,16
35182,9
35189,18
35196,19
35203,20
35209,21
35219,12
35226,11
35233,16
35240,9
35247,18
35254,19
35261,20
35267,21
35277,12
35284,11
35291,16
35298,9
35305,18
35312,19
35319,20
35325,21
35335,12
35342,11
35349,16
35356,9
35363,18
35372,0
35387,0
35389,0
35401,23
35404,8
35414,15
35424,15
35434,15
35444,15
35454,15
35464,15
35474,15
35484,15
35494,15
35504,15
35514,15
35524,15
35534,15
35544,15
35554,15
35564,15
35574,15
35584,15
35594,15
35604,15
35614,15
35624,15
35634,15
35644,15
35654,15
35664,15
35674,15
35684,15
35694,15
35706,15
35709,1
35712,12
35719,11
35726,16
35733,9
35740,18
35747,19
35754,20
35760,21
35770,12
35777,11
35784,16
35791,9
35798,18
35805,19
35812,20
35818,21
35828,12
35835,11
35842,16
35849,9
35856,18
35863,19
35870,20
35876,21
35886,12
35893,11
35900,16
35907,9
35914,18
35923,0
35938,0
35940,0
35952,23
35955,8
35965,15
35975,15
35985,15
35995,15
36005,15
36015,15
36025,15
36035,15
36045,15
36055,15
36065,15
36075,15
36085,15
36095,15
36105,15
36115,15
36125,15
36135,15
36145,15
36155,15
36165,15
36175,15
36185,15
36195,15
36205,15
36215,15
36225,15
36235,15
36245,15
36257,15
36260,1
36263,12
36270,11
36277,16
36284,9
36291,18
36298,19
36305,20
36311,21
36321,12
36328,11
36335,16
36342,9
36349,18
36356,19
36363,20
36369,21
36379,12
36386,11
36393,16
36400,9
36407,18
36414,19
36421,20
36427,21
36437,12
36444,11
36451,16
36458,9
36465,18
36474,0
36489,0
36491,0
36503,23
36506,8
36516,15
36526,15
36536,15
36546,15
36556,15
36566,15
36576,15
36586,15
36596,15
36606,15
36616,15
36626,15
36636,15
36646,15
36656,15
36666,15
36676,15
36686,15
36696,15
36706,15
36716,15
36726,15
36736,15
36746,15
36756,15
36766,15
36776,15
36786,15
36796,15
36808,15
36811,1
36814,12
36821,11
36828,16
36835,9
36842,18
36849,19
36856,20
36862,21
36872,12
36879,11
36886,16
36893,9
36900,18
36907,19
36914,20
36920,21
36930,12
36937,11
36944,16
36951,9
36958,18
36965,19
36972,20
36978,21
36988,12
36995,11
37002,16
37009,9
37016,18
37025,0
37040,0
37042,0
37054,23
37057,8
37067,15
37077,15
37087,15
37097,15
37107,15
37117,15
37127,15
37137,15
37147,15
37157,15
37167,15
37177,15
37187,15
37197,15
37207,15
37217,15
37227,15
37237,15
37247,15
37257,15
37267,15
37277,15
37287,15
37297,15
37307,15
37317,15
37327,15
37337,15
37347,15
37359,15
37362,1
37365,12
37372,11
37379,16
37386,9
37393,18
37400,19
37407,20
37413,21
37423,12
37430,11
37437,16
37444,9
37451,18
37458,19
37465,20
37471,21
37481,12
37488,11
37495,16
37502,9
37509,18
37516,19
37523,20
37529,21
37539,12
37546,11
37553,16
37560,9
37567,18
37576,0
37591,0
37593,0
37605,23
37608,8
37618,15
37628,15
37638,15
37648,15
37658,15
37668,15
37678,15
37688,15
37698,15
37708,15
37718,15
37728,15
37738,15
37748,15
37758,15
37768,15
37778,15
37788,15
37798,15
37808,15
37818,15
37828,15
37838,15
37848,15
37858,15
37868,15
37878,15
37888,15
37898,15
37910,15
37913,1
37916,12
37923,11
37930,16
37937,9
37944,18
37951,19
37958,20
37964,21
37974,12
37981,11
37988,16
37995,9
38002,18
38009,19
38016,20
38022,21
38032,12
38039,11
38046,16
38053,9
38060,18
38067,19
38074,20
38080,21
38090,12
38097,11
38104,16
38111,9
38118,18
38127,0
38142,0
38144,0
38156,23
38159,8
38169,15
38179,15
38189,15
38199,15
38209,15
38219,15
38229,15
38239,15
38249,15
38259,15
38269,15
38279,15
38289,15
38299,15
38309,15
38319,15
38329,15
38339,15
38349,15
38359,15
38369,15
38379,15
38389,15
38399,15
38409,15
38419,15
38429,15
38439,15
38449,15
38461,15
38464,1
38467,12
38474,11
38481,16
38488,9
38495,18
38502,19
38509,20
38515,21
38525,12
38532,11
38539,16
38546,9
38553,18
38560,19
38567,20
38573,21
38583,12
38590,11
38597,16
38604,9
38611,18
38618,19
38625,20
38631,21
38641,12
38648,11
38655,16
38662,9
38669,18
38678,0
38693,0
38695,0
38707,23
38710,8
38720,15
38730,15
38740,15
38750,15
38760,15
38770,15
38780,15
38790,15
38800,15
38810,15
38820,15
38830,15
38840,15
38850,15
38860,15
38870,15
38880,15
38890,15
38900,15
38910,15
38920,15
38930,15
38940,15
38950,15
38960,15
38970,15
38980,15
38990,15
39000,15
39012,15
39015,1
39018,12
39025,11
39032,16
39039,9
39046,18
39053,19
39060,20
39066,21
39076,12
39083,11
39090,16
39097,9
39104,18
39111,19
39118,20
39124,21
39134,12
39141,11
39148,16
39155,9
39162,18
39169,19
39176,20
39182,21
39192,12
39199,11
39206,16
39213,9
39220,18
39229,0
39244,0
39246,0
39258,23
39261,8
39271,15
39281,15
39291,15
39301,15
39311,15
39321,15
39331,15
39341,15
39351,15
39361,15
39371,15
39381,15
39391,15
39401,15
39411,15
39421,15
39431,15
39441,15
39451,15
39461,15
39471,15
39481,15
39491,15
39501,15
39511,15
39521,15
39531,15
39541,15
39551,15
39563,15
39566,1
39569,12
39576,11
39583,16
39590,9
39597,18
39604,19
39611,20
39617,21
39627,12
39634,11
39641,16
39648,9
39655,18
39662,19
39669,20
39675,21
39685,12
39692,11
39699,16
39706,9
39713,18
39720,19
39727,20
39733,21
39743,12
39750,11
39757,16
39764,9
39771,18
39780,0
39795,0
39797,0
39809,23
39812,8
39822,15
39832,15
39842,15
39852,15
39862,15
39872,15
39882,15
39892,15
39902,15
39912,15
39922,15
39932,15
39942,15
39952,15
39962,15
39972,15
39982,15
39992,15
40002,15
40012,15
40022,15
40032,15
40042,15
40052,15
40062,15
40072,15
40082,15
40092,15
40102,15
40114,15
40117,1
40120,12
40127,11
40134,16
40141,9
40148,18
40155,19
40162,20
40168,21
40178,12
40185,11
40192,16
40199,9
40206,18
40213,19
40220,20
40226,21
40236,12
40243,11
40250,16
40257,9
40264,18
40271,19
40278,20
40284,21
40294,12
40301,11
40308,16
40315,9
40322,18
40331,0
40346,0
40348,0
40360,23
40363,8
40373,15
40383,15
40393,15
40403,15
40413,15
40423,15
40433,15
40443,15
40453,15
40463,15
40473,15
40483,15
40493,15
40503,15
40513,15
40523,15
40533,15
40543,15
40553,15
40563,15
40573,15
40583,15
40593,15
40603,15
40613,15
40623,15
40633,15
40643,15
40653,15
40665,15
40668,1
40671,12
40678,11
40685,16
40692,9
40699,18
40706,19
40713,20
40719,21
40729,12
40736,11
40743,16
40750,9
40757,18
40764,19
40771,20
40777,21
40787,12
40794,11
40801,16
40808,9
40815,18
40822,19
40829,20
40835,21
40845,12
40852,11
40859,16
40866,9
40873,18
40882,0
40897,0
40899,0
40911,23
40914,8
40924,15
40934,15
40944,15
40954,15
40964,15
40974,15
40984,15
40994,15
41004,15
41014,15
41024,15
41034,15
41044,15
41054,15
41064,15
41074,15
41084,15
41094,15
41104,15
41114,15
41124,15
41134,15
41144,15
41154,15
41164,15
41174,15
41184,15
41194,15
41204,15
41216,15
41219,1
41222,12
41229,11
41236,16
41243,9
41250,18
41257,19
41264,20
41270,21
41280,12
41287,11
41294,16
41301,9
41308,18
41315,19
41322,20
41328,21
41338,12
41345,11
41352,16
41359,9
41366,18
41373,19
41380,20
41386,21
41396,12
41403,11
41410,16
41417,9
41424,18
41433,0
41448,0
41450,0
41462,23
41465,8
41475,15
41485,15
41495,15
41505,15
41515,15
41525,15
41535,15
41545,15
41555,15
41565,15
41575,15
41585,15
41595,15
41605,15
41615,15
41625,15
41635,15
41645,15
41655,15
41665,15
41675,15
41685,15
41695,15
41705,15
41715,15
41725,15
41735,15
41745,15
41755,15
41767,15
41770,1
41773,12
41780,11
41787,16
41794,9
41801,18
41808,19
41815,20
41821,21
41831,12
41838,11
41845,16
41852,9
41859,18
41866,19
41873,20
41879,21
41889,12
41896,11
41903,16
41910,9
41917,18
41924,19
41931,20
41937,21
41947,12
41954,11
41961,16
41968,9
41975,18
41984,0
41999,0
42001,0
42013,23
42016,8
42026,15
42036,15
42046,15
42056,15
42066,15
42076,15
42086,15
42096,15
42106,15
42116,15
42126,15
42136,15
42146,15
42156,15
42166,15
42176,15
42186,15
42196,15
42206,15
42216,15
42226,15
42236,15
42246,15
42256,15
42266,15
42276,15
42286,15
42296,15
42306,15
42318,15
42321,1
42324,12
42331,11
42338,16
42345,9
42352,18
42359,19
42366,20
42372,21
42382,12
42389,11
42396,16
42403,9
42410,18
42417,19
42424,20
42430,21
42440,12
42447,11
42454,16
42461,9
42468,18
42475,19
42482,20
42488,21
42498,12
42505,11
42512,16
42519,9
42526,18
42535,0
42550,0
42552,0
42564,23
42567,8
42577,15
42587,15
42597,15
42607,15
42617,15
42627,15
42637,15
42647,15
42657,15
42667,15
42677,15
42687,15
42697,15
42707,15
42717,15
42727,15
42737,15
42747,15
42757,15
42767,15
42777,15
42787,15
42797,15
42807,15
42817,15
42827,15
42837,15
42847,15
42857,15
42869,15
42872,1
42875,12
42882,11
42889,16
42896,9
42903,18
42910,19
42917,20
42923,21
42933,12
42940,11
42947,16
42954,9
42961,18
42968,19
42975,20
42981,21
42991,12
42998,11
43005,16
43012,9
43019,18
43026,19
43033,20
43039,21
43049,12
43056,11
43063,16
43070,9
43077,18
43086,0
43101,0
43103,0
43115,23
43118,8
43128,15
43138,15
43148,15
43158,15
43168,15
43178,15
43188,15
43198,15
43208,15
43218,15
43228,15
43238,15
43248,15
43258,15
43268,15
43278,15
43288,15
43298,15
43308,15
43318,15
43328,15
43338,15
43348,15
43358,15
43368,15
43378,15
43388,15
43398,15
43408,15
43420,15
43423,1
43426,12
43433,11
43440,16
43447,9
43454,18
43461,19
43468,20
43474,21
43484,12
43491,11
43498,16
43505,9
43512,18
43519,19
43526,20
43532,21
43542,12
43549,11
43556,16
43563,9
43570,18
43577,19
43584,20
43590,21
43600,12
43607,11
43614,16
43621,9
43628,18
43637,0
43652,0
43654,0
43666,23
43669,8
43679,15
43689,15
43699,15
43709,15
43719,15
43729,15
43739,15
43749,15
43759,15
43769,15
43779,15
43789,15
43799,15
43809,15
43819,15
43829,15
43839,15
43849,15
43859,15
43869,15
43879,15
43889,15
43899,15
43909,15
43919,15
43929,15
43939,15
43949,15
43959,15
43971,15
43974,1
43977,12
43984,11
43991,16
43998,9
44005,18
44012,19
44019,20
44025,21
44035,12
44042,11
44049,16
44056,9
44063,18
44070,19
44077,20
44083,21
44093,12
44100,11
44107,16
44114,9
44121,18
44128,19
44135,20
44141,21
44151,12
44158,11
44165,16
44172,9
44179,18
44188,0
44203,0
44205,0
44217,23
44220,8
44230,15
44240,15
44250,15
44260,15
44270,15
44280,15
44290,15
44300,15
44310,15
44320,15
44330,15
44340,15
44350,15
44360,15
44370,15
44380,15
44390,15
44400,15
44410,15
44420,15
44430,15
44440,15
44450,15
44460,15
44470,15
44480,15
44490,15
44500,15
44510,15
44522,15
44525,1
44528,12
44535,11
44542,16
44549,9
44556,18
44563,19
44570,20
44576,21
44586,12
44593,11
44600,16
44607,9
44614,18
44621,19
44628,20
44634,21
44644,12
44651,11
44658,16
44665,9
44672,18
44679,19
44686,20
44692,21
44702,12
44709,11
44716,16
44723,9
44730,18
44739,0
44754,0
44756,0
44768,23
44771,8
44781,15
44791,15
44801,15
44811,15
44821,15
44831,15
44841,15
44851,15
44861,15
44871,15
44881,15
44891,15
44901,15
44911,15
44921,15
44931,15
44941,15
44951,15
44961,15
44971,15
44981,15
44991,15
45001,15
45011,15
45021,15
45031,15
45041,15
45051,15
45061,15
45073,15
45076,1
45079,12
45086,11
45093,16
45100,9
45107,18
45114,19
45121,20
45127,21
45137,12
45144,11
45151,16
45158,9
45165,18
45172,19
45179,20
45185,21
45195,12
45202,11
45209,16
45216,9
45223,18
45230,19
45237,20
45243,21
45253,12
45260,11
45267,16
45274,9
45281,18
45290,0
45305,0
45307,0
45319,23
45322,8
45332,15
45342,15
45352,15
45362,15
45372,15
45382,15
45392,15
45402,15
45412,15
45422,15
45432,15
45442,15
45452,15
45462,15
45472,15
45482,15
45492,15
45502,15
45512,15
45522,15
45532,15
45542,15
45552,15
45562,15
45572,15
45582,15
45592,15
45602,15
45612,15
45624,15
45627,1
45630,12
45637,11
45644,16
45651,9
45658,18
45665,19
45672,20
45678,21
45688,12
45695,11
45702,16
45709,9
45716,18
45723,19
45730,20
45736,21
45746,12
45753,11
45760,16
45767,9
45774,18
45781,19
45788,20
45794,21
45804,12
45811,11
45818,16
45825,9
45832,18
45841,0
45856,0
45858,0
45870,23
45873,8
45883,15
45893,15
45903,15
45913,15
45923,15
45933,15
45943,15
45953,15
45963,15
45973,15
45983,15
45993,15
46003,15
46013,15
46023,15
46033,15
46043,15
46053,15
46063,15
46073,15
46083,15
46093,15
46103,15
46113,15
46123,15
46133,15
46143,15
46153,15
46163,15
46175,15
46178,1
46181,12
46188,11
46195,16
46202,9
46209,18
46216,19
46223,20
46229,21
46239,12
46246,11
46253,16
46260,9
46267,18
46274,19
46281,20
46287,21
46297,12
46304,11
46311,16
46318,9
46325,18
46332,19
46339,20
46345,21
46355,12
46362,11
46369,16
46376,9
46383,18
46392,0
46407,0
46409,0
46421,23
46424,8
46434,15
46444,15
46454,15
46464,15
46474,15
46484,15
46494,15
46504,15
46514,15
46524,15
46534,15
46544,15
46554,15
46564,15
46574,15
46584,15
46594,15
46604,15
46614,15
46624,15
46634,15
46644,15
46654,15
46664,15
46674,15
46684,15
46694,15
46704,15
46714,15
46726,15
46729,1
46732,12
46739,11
46746,16
46753,9
46760,18
46767,19
46774,20
46780,21
46790,12
46797,11
46804,16
46811,9
46818,18
46825,19
46832,20
46838,21
46848,12
46855,11
46862,16
46869,9
46876,18
46883,19
46890,20
46896,21
46906,12
46913,11
46920,16
46927,9
46934,18
46943,0
46958,0
46960,0
46972,23
46975,8
46985,15
46995,15
47005,15
47015,15
47025,15
47035,15
47045,15
47055,15
47065,15
47075,15
47085,15
47095,15
47105,15
47115,15
47125,15
47135,15
47145,15
47155,15
47165,15
47175,15
47185,15
47195,15
47205,15
47215,15
47225,15
47235,15
47245,15
47255,15
47265,15
47277,15
47280,1
47283,12
47290,11
47297,16
47304,9
47311,18
47318,19
47325,20
47331,21
47341,12
47348,11
47355,16
47362,9
47369,18
47376,19
47383,20
47389,21
47399,12
47406,11
47413,16
47420,9
47427,18
47434,19
47441,20
47447,21
47457,12
47464,11
47471,16
47478,9
47485,18
47494,0
47509,0
47511,0
47523,23
